"","ID","Pergunta 19","Q19_Aumento significativo no meu cargo e/ou salário","Q19_Mudança de companheiro(a)/outra pessoa significativa","Q19_Escolha de programa de pós-graduação","Q19_Ênfase reduzida na pesquisa","Q19_Maior ênfase na pesquisa","Q19_Maior prestígio do trabalho","Q19_Maior segurança no trabalho","Q19_Melhor qualidade de vida","Q19_Única oferta de emprego que tive","Q19_Demitida (o/e) do último emprego","Q19_Começou o contrato como professor(a) temporária/professora efetiva","Q19_Acabou o contrato como professor(a) temporária","Q19_Morar mais perto de parentes e amigos","Q19_Aposentada (o/e)","Q19_Prefiro não responder","Q19_Não se aplica","Pergunta 20","Q20_Companheiro(a)/outra pessoa significativa mudou-se comigo,com efeitos negativos mínimos sobre relação","Q20_Companheiro(a)/outra pessoa significativa se mudou comigo,mas com efeitos negativos significativos no relacionamento","Q20_Companheiro(a)/outra pessoa não se mudou,mas o relacionamento permaneceu intacto","Q20_Companheiro(a)/outra pessoa significativa não se mudou comigo e o relacionamento sofreu efeitos adversos","Q20_Companheiro(a)/outra pessoa significativa se mudou comigo,mas com problemas significativos na carreira do cônjuge/outra pessoa significativa","Q20_Filhos mudaram,com nenhum ou mínimos efeitos negativos","Q20_Filhos se mudaram,mas sofreram efeitos adversos significativos","Q20_Filhos não se mudaram","Q20_Prefiro não responder","Q20_Não se aplica","Pergunta 21","Q21_Sozinho(a)","Q21_Com minha/meu companheira/o","Q21_Com minha(s)/meu(s) filha(s)/filho(s)","Q21_Com minha família de origem/parentes (mãe,pai,irmã/o,tia/o,prima/o,etc)","Q21_Com amiga/o(s) ou colega/o(s)","Q21_Em república/pensionato/etc.","Q21_Prefiro não responder","Pergunta 22","Q22_São feitas por mim","Q22_São feitas pelo cônjuge/outra pessoa significativa","Q22_São feitas por crianças","Q22_São feitas por outros residentes","Q22_São feitas por uma ajuda paga","Q22_São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis","Q22_Prefiro não responder","Pergunta 24","Q24_TCC na área de ecologia","Q24_Mestrado na área de ecologia (concluído ou em andamento)","Q24_Mestrado em área correlata,com dissertação voltada a área de ecologia (concluído ou em andamento)","Q24_Doutorado na área de ecologia (concluído ou em andamento)","Q24_Doutorado em área correlata,com tese voltada a área de ecologia (concluído ou em andamento)","Q24_Especialização em ecologia (concluído ou em andamento)","Q24_Nenhuma das anteriores,mas faço pesquisa na área de ecologia","Q24_Nenhuma das anteriores,mas possuo emprego não acadêmico na área de ecologia","Q24_Prefiro não responder","Pergunta 35","Q35_Homens são facilmente contratados e/ou promovidos","Q35_Homens não são facilmente contratados e/ou promovidos","Q35_Mulheres são facilmente contratadas e/ou promovidas","Q35_Mulheres não são facilmente contratadas e/ou promovidas","Q35_Não há distinção entre contratação e promoção de homens e mulheres","Q35_Prefiro não responder","Q35_Não se aplica","Pergunta 44","Q44_Quantidade de trabalho, sendo necessária assistência","Q44_Preocupações com a segurança pessoal","Q44_Companhia","Q44_Alternativa para proporcionar experiência educacional","Q44_Prefiro não responder","Q44_Não se aplica","Pergunta 63","Q63_Trouxe ou contratei alguém para cuidar da(s) criança(s) no campo","Q63_Contratei alguém para cuidar da(s) criança(s) em casa ou em outro lugar que não seja o campo","Q63_Enviei a(s) criança(s) para um(a) amigo(a) ou alguém da minha família cuidar.","Q63_Companheiro(a) ou cônjuge cuida da(s) criança(s) no campo","Q63_Companheiro(a) ou cônjuge cuida da(s) criança(s) em casa","Q63_Não se aplica","Q63_Prefiro não responder","Q63_Não tenho filhos"
"95","R95","Escolha de programa de pós-graduação,NA,NA,NA,NA,NA,NA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com amiga/o(s) ou colega/o(s),NA",0,0,0,0,1,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"TCC na área de ecologia,NA,NA,NA",1,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,1,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"96","R96","Maior ênfase na pesquisa,NA,NA,NA,NA,NA,NA",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha família de origem/parentes (mãe,pai,irmã/o,tia/o,prima/o,etc),NA",0,0,0,1,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,São feitas por uma ajuda paga,NA,NA",0,0,0,0,1,1,0,"Mestrado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,1,0,0,0,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"97","R97","Morar mais perto de parentes e amigos,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Companheiro(a)/outra pessoa não se mudou,mas o relacionamento permaneceu intacto,NA,NA,NA,NA",0,0,1,0,0,0,0,0,0,0,"Com minha/meu companheira/o,Com minha(s)/meu(s) filha(s)/filho(s)",0,1,1,0,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,São feitas por uma ajuda paga,NA,NA",0,0,0,0,1,1,0,"Mestrado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,1,0,0,0,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Contratei alguém para cuidar da(s) criança(s) em casa ou em outro lugar que não seja o campo,só posso fazer campo com duração de 1 turno,pois preciso voltar na escola para amamentar.,NA,NA,NA",0,1,0,0,0,0,0,0
"98","R98","Maior prestígio do trabalho,Única oferta de emprego que tive,Trabalhar com especialista da minha area,NA,NA,NA,NA",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Companheiro(a)/outra pessoa significativa mudou-se comigo,com efeitos negativos mínimos sobre relação,Companheiro(a)/outra pessoa significativa se mudou comigo,mas com problemas significativos na carreira do cônjuge/outra pessoa significativa,NA,NA,NA",1,0,0,0,1,0,0,0,0,0,"Com minha/meu companheira/o,NA",0,1,0,0,0,0,0,"São feitas pelo cônjuge/outra pessoa significativa,NA,NA,NA",0,1,0,0,0,0,0,"TCC na área de ecologia,Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),NA",1,1,0,1,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,Não há distinção entre contratação e promoção de homens e mulheres,Ambos generos sao contratados para cargos temporàrios. Em cargos permanentes a grande maioria sao homens,NA,NA",1,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Companhia,Alternativa para proporcionar experiência educacional,NA",1,1,1,1,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"99","R99","Aumento significativo no meu cargo e/ou salário,Escolha de programa de pós-graduação,Maior ênfase na pesquisa,Maior prestígio do trabalho,Maior segurança no trabalho,NA,NA",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com amiga/o(s) ou colega/o(s),NA",0,0,0,0,1,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,São feitas por uma ajuda paga,NA,NA",0,0,0,0,1,1,0,"Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),NA,NA",0,1,0,1,0,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Companhia,NA,NA",1,1,1,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"100","R100","Começou o contrato como professor(a) temporária/professora efetiva,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Companheiro(a)/outra pessoa significativa mudou-se comigo,com efeitos negativos mínimos sobre relação,NA,NA,NA,NA",1,0,0,0,0,0,0,0,0,0,"Com minha/meu companheira/o,NA",0,1,0,0,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"Doutorado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,0,0,1,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,NA,NA,NA,NA",1,0,0,0,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Companhia,NA,NA",1,1,1,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"101","R101","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Companheiro(a)/outra pessoa significativa não se mudou comigo e o relacionamento sofreu efeitos adversos,NA,NA,NA,NA",0,0,0,1,0,0,0,0,0,0,"Com minha família de origem/parentes (mãe,pai,irmã/o,tia/o,prima/o,etc),NA",0,0,0,1,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"Nenhuma das anteriores,mas faço pesquisa na área de ecologia,NA,NA,NA",0,0,0,0,0,0,1,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Prefiro não responder,NA,NA,NA,NA",0,0,0,0,1,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"102","R102","Aumento significativo no meu cargo e/ou salário,Escolha de programa de pós-graduação,Maior ênfase na pesquisa,Maior prestígio do trabalho,Melhor qualidade de vida,NA,NA",1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com amiga/o(s) ou colega/o(s),NA",0,0,0,0,1,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"Doutorado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,0,0,1,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,Mulheres não são facilmente contratadas e/ou promovidas,NA,NA,NA",1,0,0,1,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"103","R103","Única oferta de emprego que tive,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Não se aplica,Não tenho companheiro nem filhos. Me mudei sozinha.,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Sozinho(a),NA",1,0,0,0,0,0,0,"São feitas por mim,NA,NA,NA",1,0,0,0,0,0,0,"TCC na área de ecologia,,NA,NA,NA",1,0,0,0,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,Mulheres não são facilmente contratadas e/ou promovidas,NA,NA,NA",1,0,0,1,0,0,0,"Preocupações com a segurança pessoal,NA,NA,NA,NA",0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","R104","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha família de origem/parentes (mãe,pai,irmã/o,tia/o,prima/o,etc),NA",0,0,0,1,0,0,0,"São feitas pelo cônjuge/outra pessoa significativa,NA,NA,NA",0,1,0,0,0,0,0,"TCC na área de ecologia,Mestrado em área correlata,com dissertação voltada a área de ecologia (concluído ou em andamento),NA,NA",1,0,1,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,1,"Quantidade de trabalho,sendo necessária assistência,NA,NA,NA,NA",1,0,0,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"105","R105","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Filhos mudaram,com nenhum ou mínimos efeitos negativos,NA,NA,NA,NA",0,0,0,0,0,1,0,0,0,0,"Sozinho(a),NA",1,0,0,0,0,0,0,"São feitas por mim,NA,NA,NA",1,0,0,0,0,0,0,"Doutorado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,0,0,1,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,Mulheres não são facilmente contratadas e/ou promovidas,NA,NA,NA",1,0,0,1,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Enviei a(s) criança(s) para um(a) amigo(a) ou alguém da minha família cuidar.,Companheiro(a) ou cônjuge cuida da(s) criança(s) em casa,NA,NA,NA,NA",0,0,1,0,1,0,0,0
"106","R106","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha/meu companheira/o,Com minha(s)/meu(s) filha(s)/filho(s)",0,1,1,0,0,0,0,"São feitas por uma ajuda paga,NA,NA,NA",0,0,0,0,1,0,0,"Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),NA,NA",0,1,0,1,0,0,0,0,0,"Mulheres não são facilmente contratadas e/ou promovidas,NA,NA,NA,NA",0,0,0,1,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Companhia,Alternativa para proporcionar experiência educacional,NA,NA",1,0,1,1,0,0,"Companheiro(a) ou cônjuge cuida da(s) criança(s) em casa,NA,NA,NA,NA,NA",0,0,0,0,1,0,0,0
"107","R107","Escolha de programa de pós-graduação,Graduação,NA,NA,NA,NA,NA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha família de origem/parentes (mãe,pai,irmã/o,tia/o,prima/o,etc),NA",0,0,0,1,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"TCC na área de ecologia,Mestrado em área correlata,com dissertação voltada a área de ecologia (concluído ou em andamento),NA,NA",1,0,1,0,0,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Companhia,NA,NA,NA",1,0,1,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"108","R108","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha/meu companheira/o,Com minha(s)/meu(s) filha(s)/filho(s)",0,1,1,0,0,0,0,"São feitas por uma ajuda paga,NA,NA,NA",0,0,0,0,1,0,0,"TCC na área de ecologia,Mestrado na área de ecologia (concluído ou em andamento),Especialização em ecologia (concluído ou em andamento),NA",1,1,0,0,0,1,0,0,0,"Homens são facilmente contratados e/ou promovidos,NA,NA,NA,NA",1,0,0,0,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Trouxe ou contratei alguém para cuidar da(s) criança(s) no campo,Companheiro(a) ou cônjuge cuida da(s) criança(s) em casa,NA,NA,NA,NA",1,0,0,0,1,0,0,0
"109","R109","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha/meu companheira/o,NA",0,1,0,0,0,0,0,"São feitas por mim,NA,NA,NA",1,0,0,0,0,0,0,"Doutorado em área correlata,com tese voltada a área de ecologia (concluído ou em andamento),NA,NA,NA",0,0,0,1,1,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Alternativa para proporcionar experiência educacional,NA,NA",1,1,0,1,0,0,"Crianças na creche,ajuda de pais e marido,NA,NA,NA,NA",0,0,1,1,0,0,0,0
"110","R110","Escolha de programa de pós-graduação,NA,NA,NA,NA,NA,NA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Sozinho(a),NA",1,0,0,0,0,0,0,"São feitas por mim,NA,NA,NA",1,0,0,0,0,0,0,"TCC na área de ecologia,Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),NA",1,1,0,1,0,0,0,0,0,"Mulheres não são facilmente contratadas e/ou promovidas,NA,NA,NA,NA",0,0,0,1,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Alternativa para proporcionar experiência educacional,NA,NA,NA",1,0,0,1,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"111","R111","Escolha de programa de pós-graduação,Melhor qualidade de vida,Única oferta de emprego que tive,Finalizei o doutorado e passei num concurso para técnico de laboratório no IFMG,NA,NA,NA",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"Eu me mudei para onde meu companheiro já trabalhava,me adaptei às circunstâncias,na tentativa de finalmente morarmos juntos após 9 anos de relacionamento e 4 de casamento. Houve impacto negativo sobre o relacionamento. Minhas opções de carreira foram limitadas em detrimento da escolha pelo relacionamento. Em três meses me mudarei novamente para a capital,porque ele ascendeu ainda mais na carreira. Eu não sei onde serei ""colocada"" no novo serviço,porque acompanharei o cônjuge (ambos somos servidores públicos).",0,0,0,0,0,0,0,0,0,1,"Com minha/meu companheira/o,Casa própria",0,1,0,0,0,0,0,"São feitas por mim,São feitas por uma ajuda paga,NA,NA",1,0,0,0,1,0,0,"Mestrado em área correlata,com dissertação voltada a área de ecologia (concluído ou em andamento),Doutorado em área correlata,com tese voltada a área de ecologia (concluído ou em andamento),Biologia e Medicina da Conservação,NA",0,0,1,0,1,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,1,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"112","R112","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Companheiro(a)/outra pessoa significativa mudou-se comigo,com efeitos negativos mínimos sobre relação,NA,NA,NA,NA",1,0,0,0,0,0,0,0,0,0,"Com minha/meu companheira/o,Com minha(s)/meu(s) filha(s)/filho(s)",0,1,1,0,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,São feitas por uma ajuda paga,NA,NA",0,0,0,0,1,1,0,"Doutorado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,0,0,1,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,NA,NA,NA,NA",1,0,0,0,0,0,0,"Preocupações com a segurança pessoal,NA,NA,NA,NA",0,1,0,0,0,0,"Companheiro(a) ou cônjuge cuida da(s) criança(s) no campo,,NA,NA,NA,NA,NA",0,0,0,1,0,0,0,0
"113","R113","Mudança de companheiro(a)/outra pessoa significativa,NA,NA,NA,NA,NA,NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha/meu companheira/o,NA",0,1,0,0,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),NA,NA",0,1,0,1,0,0,0,0,0,"Mulheres não são facilmente contratadas e/ou promovidas,NA,NA,NA,NA",0,0,0,1,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"114","R114","Escolha de programa de pós-graduação,NA,NA,NA,NA,NA,NA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com amiga/o(s) ou colega/o(s),NA",0,0,0,0,1,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"TCC na área de ecologia,Mestrado na área de ecologia (concluído ou em andamento),NA,NA",1,1,0,0,0,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Companhia,Alternativa para proporcionar experiência educacional,NA",1,1,1,1,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"115","R115","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Companheiro(a)/outra pessoa significativa mudou-se comigo,com efeitos negativos mínimos sobre relação,NA,NA,NA,NA",1,0,0,0,0,0,0,0,0,0,"Com minha/meu companheira/o,NA",0,1,0,0,0,0,0,"São feitas por mim,NA,NA,NA",1,0,0,0,0,0,0,"TCC na área de ecologia,Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),NA",1,1,0,1,0,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"116","R116","Aumento significativo no meu cargo e/ou salário,Mudança de companheiro(a)/outra pessoa significativa,Escolha de programa de pós-graduação,Maior ênfase na pesquisa,Morar mais perto de parentes e amigos,NA,NA",1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Companheiro(a)/outra pessoa significativa mudou-se comigo,com efeitos negativos mínimos sobre relação,NA,NA,NA,NA",1,0,0,0,0,0,0,0,0,0,"Com minha/meu companheira/o,NA",0,1,0,0,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"TCC na área de ecologia,Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),Especialização em ecologia (concluído ou em andamento)",1,1,0,1,0,1,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Companhia,NA,NA",1,1,1,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"117","R117","Mudança de companheiro(a)/outra pessoa significativa,NA,NA,NA,NA,NA,NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha/meu companheira/o,NA",0,1,0,0,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"TCC na área de ecologia,Mestrado na área de ecologia (concluído ou em andamento),Doutorado na área de ecologia (concluído ou em andamento),NA",1,1,0,1,0,0,0,0,0,"Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA,NA",0,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Companhia,NA,NA",1,1,1,0,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"118","R118","Escolha de programa de pós-graduação,Maior ênfase na pesquisa,NA,NA,NA,NA,NA",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Sozinho(a),NA",1,0,0,0,0,0,0,"São feitas por mim,NA,NA,NA",1,0,0,0,0,0,0,"Doutorado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,0,0,1,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,NA,NA,NA,NA",1,0,0,0,0,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,Companhia,Alternativa para proporcionar experiência educacional,NA",1,1,1,1,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"119","R119","Morar mais perto de parentes e amigos,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"me mudei sozinha para realizar a graduação,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha família de origem/parentes (mãe,pai,irmã/o,tia/o,prima/o,etc),NA",0,0,0,1,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"TCC na área de ecologia,Mestrado em área correlata,com dissertação voltada a área de ecologia (concluído ou em andamento),NA,NA",1,0,1,0,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,Mulheres não são facilmente contratadas e/ou promovidas,NA,NA,NA",1,0,0,1,0,0,0,"Alternativa para proporcionar experiência educacional,NA,NA,NA,NA",0,0,0,1,0,0,"Não tenho filhos,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,1
"120","R120","Não se aplica,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Não se aplica,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,1,"Com minha(s)/meu(s) filha(s)/filho(s),NA",0,0,1,0,0,0,0,"São feitas de modo colaborativo - todas(os)(es) residentes são igualmente responsáveis,NA,NA,NA",0,0,0,0,0,1,0,"Mestrado na área de ecologia (concluído ou em andamento),NA,NA,NA",0,1,0,0,0,0,0,0,0,"Homens são facilmente contratados e/ou promovidos,Não há distinção entre contratação e promoção de homens e mulheres,NA,NA,NA",1,0,0,0,1,0,0,"Quantidade de trabalho,sendo necessária assistência,Preocupações com a segurança pessoal,NA,NA,NA",1,1,0,0,0,0,"Contratei alguém para cuidar da(s) criança(s) em casa ou em outro lugar que não seja o campo,Enviei a(s) criança(s) para um(a) amigo(a) ou alguém da minha família cuidar.,NA,NA,NA,NA",0,1,1,0,0,0,0,0
